replication,seed,warmup_weeks,elapsed_week,measured_weeks,scheduled_count,completed_count,unscheduled_count,unscheduled_count_total,Z1_wait_time,Z2_overtime,Z3_congestion,H_raw,H_analysis,used_for_analysis
20,142,4,5,4,30,30,18,21,48118.2311393737,3.8028661385317415,3.0,1.3202743973232194,1.3202743973232194,True
20,142,5,6,4,36,36,24,28,34482.269636127625,3.5745684133925653,2.0,0.9990944855137804,0.9990944855137804,True
20,142,6,7,4,40,40,30,35,62236.37507130559,3.368589067204266,3.0,1.4956236591755316,1.4956236591755316,True
20,142,7,8,4,34,34,28,35,49475.02951776377,2.71104489107438,2.0,1.1531191495860065,1.1531191495860065,True
20,142,8,9,4,40,40,27,29,58607.67416460672,3.2220017656675433,3.0,1.4298981496552892,1.4298981496552892,True
20,142,9,10,4,32,32,22,25,52469.12809455081,3.610798709753726,3.0,1.3696544934253994,1.3696544934253994,True
20,142,10,11,4,19,19,28,32,67813.35571878355,4.152727590749358,4.0,1.7413455245037515,1.7413455245037515,True
20,142,11,12,4,21,21,31,37,127492.70086084305,3.3498340720925017,2.0,2.365199536196612,2.365199536196612,True
20,142,12,13,4,17,17,38,43,100045.2051113051,2.419628844282609,3.0,1.9823382407465535,1.9823382407465535,True
20,142,13,14,4,23,23,32,43,78803.69323026376,4.405580999731683,4.0,1.9251204863812692,1.9251204863812692,True
20,142,14,15,4,16,16,45,48,76687.51433637708,2.9066341174652432,4.0,1.7737139784504499,1.7737139784504499,True
20,142,15,16,4,13,13,44,49,73509.27213999853,3.2489728296308993,2.0,1.5538058046442595,1.5538058046442595,True
20,142,16,17,4,16,16,43,52,163294.83513091202,3.9905134673582023,3.0,3.0492237430272278,3.0492237430272278,True
20,142,17,18,4,10,10,36,47,82014.16563575383,2.7303782388645534,4.0,1.8388791524983583,1.8388791524983583,True
20,142,18,19,4,5,5,39,51,140523.79764563486,2.933760212996155,5.0,2.825828758194973,2.825828758194973,True
20,142,19,20,4,6,6,40,48,78325.00348468049,3.9311319406187977,3.0,1.7800412023429635,1.7800412023429635,True
20,142,20,21,4,4,4,55,62,152429.6528784486,3.890514545180728,4.0,2.979539569543753,2.979539569543753,True
20,142,21,22,4,10,10,64,76,108338.8418339209,2.846978400538986,4.0,2.2399434183812272,2.2399434183812272,True
20,142,22,23,4,9,9,65,76,106473.72259147458,3.969406229539891,3.0,2.2019828940696584,2.2019828940696584,True
20,142,23,24,4,9,9,55,69,150391.31218471905,3.1957066365230276,4.0,2.89362248605159,2.89362248605159,True
20,142,24,25,4,6,6,42,80,101615.41956105058,4.163468802655916,4.0,2.245211723870964,2.245211723870964,True
20,142,25,26,4,7,7,42,77,94813.95197407964,3.157286980520439,4.0,2.06350486281782,2.06350486281782,True
20,142,26,27,4,9,9,38,69,80216.73234008624,4.643162336171614,5.0,2.0651543610021554,2.0651543610021554,True
20,142,27,28,4,4,4,47,72,138895.00983503228,2.537398366931302,5.0,2.7698818966615324,2.7698818966615324,True
20,142,28,29,4,6,6,44,89,85768.51871065694,3.2590242170617176,4.0,1.9370391800830467,1.9370391800830467,True
20,142,29,30,4,7,7,40,76,132049.9722964656,2.534431752928746,4.0,2.567783889884085,2.567783889884085,True
20,142,30,31,4,6,6,44,76,120294.59330462822,3.303814881165939,4.0,2.4544033051454806,2.4544033051454806,True
20,142,31,32,4,5,5,32,70,85800.16727349782,4.134531924285936,4.0,2.007550757417545,2.007550757417545,True
20,142,32,33,4,7,7,46,90,61272.10062683813,3.379760986464438,4.0,1.5821680906260558,1.5821680906260558,True
20,142,33,34,4,6,6,41,81,60334.56084623796,2.8903261380951637,4.0,1.529061817926154,1.529061817926154,True
20,142,34,35,4,4,4,45,80,146574.87705554438,2.318829157429718,5.0,2.8666800983018828,2.8666800983018828,True
20,142,35,36,4,3,3,45,79,197170.2158509464,4.035508432826221,4.0,3.656921267646134,3.656921267646134,True
20,142,36,37,4,5,5,39,77,83511.22267257003,2.897785709622743,4.0,1.8745493846354448,1.8745493846354448,True
20,142,37,38,4,4,4,38,72,270474.0191140726,6.059543179414565,3.0,4.809674453074483,4.809674453074483,True
20,142,38,39,4,3,3,45,75,252317.8648896298,1.818876273282755,5.0,4.400240234148777,4.400240234148777,True
20,142,39,40,4,7,7,42,70,124882.66894121176,3.514275492254334,5.0,2.6395150891007595,2.6395150891007595,True
20,142,40,41,4,5,5,47,86,136698.328811353,2.9356053364751764,4.0,2.6690497485155293,2.6690497485155293,True
20,142,41,42,4,5,5,61,95,168613.67269004797,2.7591446788198177,4.0,3.12986360838368,3.12986360838368,True
20,142,42,43,4,4,4,55,84,89843.59134126407,2.998021406012655,4.0,1.9767999169641084,1.9767999169641084,True
20,142,43,44,4,2,2,62,90,139827.18068463646,3.549044886031091,4.0,2.7646852082133866,2.7646852082133866,True
20,142,44,45,4,8,8,57,89,130490.30322225593,3.433495934904689,4.0,2.6164996632188022,2.6164996632188022,True
20,142,45,46,4,7,7,52,98,112681.33241343692,2.7569565831169407,5.0,2.397362068515976,2.397362068515976,True
20,142,46,47,4,11,11,41,96,100867.28878299824,2.6079151169816517,4.0,2.1096345305341013,2.1096345305341013,True
20,142,47,48,4,9,9,38,83,78684.11276874137,2.5131132833002385,4.0,1.7719435979131464,1.7719435979131464,True
20,142,48,49,4,7,7,47,92,210063.14121425318,3.322717289041369,4.0,3.7917569845258865,3.7917569845258865,True
20,142,49,50,4,8,8,32,78,64203.21597016058,3.000071044025632,4.0,1.5954106830780117,1.5954106830780117,True
