policy_name,replication,timetable,num_weeks,warmup_weeks,total_sim_weeks,scheduled_count,completed_count,unscheduled_count,unscheduled_count_total,mean_prep_duration,mean_booking_wait,mean_lateness,mean_procedure_duration,Z1_wait_time,Z2_overtime,Z3_congestion,H,total_overtime_min,lunch_overtime_min,after_hours_overtime_min
R1_3d503d0e_Lin,39,R1_placeholder,180,20,200,2505,2505,78,78,11130.261377255938,18226.937034807208,54.80042389438853,78.18232935238805,15.258497239877851,4.585040424029349,4.0,1.0937710319197305,49518.43657951697,20232.671079806547,29285.765499710426
R1_3d503d0e_Lin,40,R1_placeholder,180,20,200,2416,2416,35,35,11022.105474826461,7564.744882353322,55.8191585514237,78.85298751974192,6.578228036485798,4.434400169494394,4.0,0.8957140429128186,47891.52183053945,19679.501675113017,28212.020155426435
R1_3d503d0e_Lin,41,R1_placeholder,180,20,200,2491,2491,39,39,11056.284498413279,9226.40680484533,54.96313218951909,78.69945124846427,7.864421187605568,4.480786829810186,4.0,0.9269862575477914,48392.49776195001,20835.138665331237,27557.359096618777
R1_3d503d0e_Lin,42,R1_placeholder,180,20,200,2566,2566,21,21,11754.220264615798,13697.63557246947,54.63044124235282,78.46114557224674,10.661303632289394,4.578839523110299,4.0,0.9947636682550253,49451.466849591234,20862.149331709632,28589.3175178816
R1_3d503d0e_Lin,43,R1_placeholder,180,20,200,2452,2452,15,15,10942.056674866442,11577.17962316028,55.46607304237259,78.90038843767027,8.740453674009204,4.4398007820201375,4.0,0.9424794984332369,47949.84844581748,20588.31345618356,27361.534989633918
R1_3d503d0e_Lin,44,R1_placeholder,180,20,200,2546,2546,32,32,11640.233112905576,9000.310035692577,54.01357718522446,79.88565444589814,7.599404052250934,4.567718484443399,4.0,0.9282618513037063,49331.359631988715,21034.66771555101,28296.691916437703
R1_3d503d0e_Lin,45,R1_placeholder,180,20,200,2427,2427,20,20,11048.511258673383,10318.670336095449,54.22253353814967,78.89701862495758,8.055715876783397,4.379679658449051,4.0,0.922996855749854,47300.54031124976,20329.359947788413,26971.180363461346
R1_3d503d0e_Lin,46,R1_placeholder,180,20,200,2370,2370,23,23,11139.502640257857,8143.191929496469,53.68429183980182,78.82704528077589,6.443862539536373,4.3040474677758285,4.0,0.8824065661264172,46483.712651978945,20018.39890216349,26465.313749815454
R1_3d503d0e_Lin,47,R1_placeholder,180,20,200,2371,2371,20,20,11619.451499346203,7282.481790026653,54.98113766906796,78.93278932585332,5.727518668037514,4.19844549433326,4.0,0.858608182433179,45343.211338799214,19730.498244739894,25612.71309405932
R1_3d503d0e_Lin,48,R1_placeholder,180,20,200,2445,2445,11,11,11602.809058802592,6746.436110266153,55.247904801071925,78.94541450131166,5.442467523847093,4.3559756302024875,5.0,0.9651023544986368,47044.536806186865,20284.034757547226,26760.50204863964
R1_3d503d0e_Lin,49,R1_placeholder,180,20,200,2501,2501,33,33,11222.2915813116,8746.784872056873,56.0494240167118,77.45126250606698,7.4376924333253225,4.529685595978989,4.0,0.921753971249576,48920.60443657308,19968.513287876238,28952.09114869684
R1_3d503d0e_Lin,50,R1_placeholder,180,20,200,2439,2439,22,22,10969.02498691263,6715.957160006327,56.68956923345727,80.34735704938898,5.799166154251207,4.701760647502211,4.0,0.9004086979627028,50779.014993023884,20496.34631190775,30282.668681116134
R1_3d503d0e_Lin,51,R1_placeholder,180,20,200,2335,2335,19,19,12026.105381677859,6609.299052138362,54.48645925769083,78.74974714491957,5.351688797055481,4.172520930923223,4.0,0.8484807201250468,45063.22605397081,19052.095577371103,26011.130476599705
R1_3d503d0e_Lin,52,R1_placeholder,180,20,200,2507,2507,23,23,11297.614397952293,8422.433640247187,54.87009122517228,79.56966966906633,6.738731236042623,4.631108720818213,4.0,0.914890081294942,50015.9741848367,20925.770450048178,29090.20373478852
R1_3d503d0e_Lin,53,R1_placeholder,180,20,200,2464,2464,88,88,11601.352378667829,10618.000841738127,55.703614093162656,76.92196931288143,10.957597396295034,4.197387669430897,4.0,0.9705966720465083,45331.78682985369,19916.61618840421,25415.170641449484
R1_3d503d0e_Lin,54,R1_placeholder,180,20,200,2367,2367,33,33,11259.603922476224,4955.531573479233,56.104139955321955,77.72961577298723,4.415861530681911,4.0760556978449936,4.0,0.8207100600564976,44021.40153672593,18725.406784416904,25295.994752309023
R1_3d503d0e_Lin,55,R1_placeholder,180,20,200,2460,2460,35,35,11945.826760830774,9571.612777245962,55.41963511706971,78.73028062245196,7.889353516727756,4.49244627291103,4.0,0.9284532771913343,48518.419747439126,20266.24122185458,28252.178525584546
R1_3d503d0e_Lin,56,R1_placeholder,180,20,200,2368,2368,31,31,11553.638180936943,9705.980081987844,58.184265324216355,79.75690462455674,8.84801741951728,4.36451371314847,4.0,0.9387614703272479,47136.748102003476,20662.731247712392,26474.016854291083
R1_3d503d0e_Lin,57,R1_placeholder,180,20,200,2371,2371,23,23,11826.597342838018,5613.270922448091,56.99612214226468,78.67697973189951,6.255902561109469,4.276268097030767,4.0,0.8761565026433786,46183.69544793229,19484.24101986739,26699.4544280649
R1_3d503d0e_Lin,58,R1_placeholder,180,20,200,2461,2461,34,34,10919.955005601569,7070.619497577529,55.84173362331518,77.315590143602,5.641511803471967,4.308642218377033,4.0,0.8655809161159905,46533.33595847196,19408.18611464763,27125.14984382433
R1_3d503d0e_Lin,59,R1_placeholder,180,20,200,2517,2517,61,61,11176.98594604275,9975.324302867046,54.97413975013134,77.7090601438563,9.23821249814125,4.634340399564977,4.0,0.9687089283539393,50050.87631530175,20425.953818558308,29624.922496743442
R1_3d503d0e_Lin,60,R1_placeholder,180,20,200,2539,2539,12,12,12377.080352757113,11815.442226843903,54.891395293475604,76.8359155341471,8.880703576614613,4.406478220104831,4.0,0.9428190485358425,47589.964777132176,20564.096928898303,27025.867848233873
R1_3d503d0e_Lin,61,R1_placeholder,180,20,200,2466,2466,39,39,10702.45431341011,8154.055708928342,54.89313429158233,77.94734459855474,6.813546993109833,4.3881303921589305,4.0,0.8970550097964967,47391.80823531645,20226.06899141989,27165.73924389656
R1_3d503d0e_Lin,62,R1_placeholder,180,20,200,2465,2465,21,21,10699.263313144056,6285.739862684664,54.58098452313037,78.27763364404414,5.020933063929969,4.349235132818404,4.0,0.8555302334239717,46971.73943443876,20578.43510323335,26393.304331205407
R1_3d503d0e_Lin,63,R1_placeholder,180,20,200,2405,2405,54,54,11265.163643583788,6397.755105041331,54.832094801682146,78.23617405922975,6.135102704745926,4.231901216130215,4.0,0.8700185838206871,45704.533134206315,19376.130291924113,26328.4028422822
R1_3d503d0e_Lin,64,R1_placeholder,180,20,200,2352,2352,44,44,11210.80322524552,5779.636911299089,55.377902429716094,78.12242340075409,5.698378576168041,4.03172269658116,4.0,0.8446459280729509,43542.60512307653,18606.858688596316,24935.746434480214
R1_3d503d0e_Lin,65,R1_placeholder,180,20,200,2412,2412,33,33,10979.075358746686,8669.852389710042,56.00088194180901,78.72304083958399,7.238381949145713,4.432447844218057,4.0,0.9097040121619956,47870.436717555014,19478.519730116124,28391.91698743889
R1_3d503d0e_Lin,66,R1_placeholder,180,20,200,2534,2534,16,16,11390.300172021858,13950.032240038512,56.26519964385003,78.73698915118311,10.168617553353668,4.5347248452456315,4.0,0.9806769351915149,48975.028328652814,21101.96114998049,27873.067178672325
R1_3d503d0e_Lin,67,R1_placeholder,180,20,200,2486,2486,11,11,11882.347886772717,7127.6809241396395,56.54394296173023,78.87172681479989,5.624508365828076,4.664559333795133,4.0,0.8936899259713552,50377.240804987436,20615.64719344335,29761.593611544085
R1_3d503d0e_Lin,68,R1_placeholder,180,20,200,2360,2360,42,42,11760.790992343762,7249.5725643670485,54.4146242093507,78.90032976775635,7.081069870113296,4.1313845774158,4.0,0.8822479776956919,44618.95343609064,19885.661593021505,24733.291843069135
R1_3d503d0e_Lin,69,R1_placeholder,180,20,200,2571,2571,20,20,12073.26521573568,12694.10498202277,54.40968585917898,80.02837377571052,9.801145980702328,4.862455679546954,4.0,0.9990210110930919,52514.5213391071,21592.14305601557,30922.37828309153
R1_3d503d0e_Lin,70,R1_placeholder,180,20,200,2531,2531,26,26,12051.990368232462,13428.39136933963,56.01278812984862,79.16715199223036,10.645001098926933,4.792362819023274,4.0,1.011496191927439,51757.518445451366,20977.71155972025,30779.806885731115
R1_3d503d0e_Lin,71,R1_placeholder,180,20,200,2530,2530,62,62,11646.14418692853,15635.736758519586,53.58793092325815,77.84440534663308,13.959121067998678,4.423399478414264,4.0,1.0529959811588272,47772.71436687405,20829.13542969001,26943.578937184036
R1_3d503d0e_Lin,72,R1_placeholder,180,20,200,2301,2301,21,21,11450.280944914524,6400.175842695398,55.629703503163626,78.55023669341332,5.459159502938325,4.022773475092631,4.0,0.8388038673560889,43445.953531000414,18567.595977520075,24878.35755348034
R1_3d503d0e_Lin,73,R1_placeholder,180,20,200,2593,2593,19,19,10931.711764955542,18939.94967444713,55.9166288961178,77.86570409285918,13.792624873619793,4.717600058975904,4.0,1.0729642520099252,50950.08063693976,22073.95105979455,28876.129577145213
R1_3d503d0e_Lin,74,R1_placeholder,180,20,200,2363,2363,22,22,11002.016904169153,6187.265106508649,56.66960842254927,78.43468589077973,4.986665023059206,4.311146544263635,4.0,0.8517488311780739,46560.38267804726,18347.267101331177,28213.11557671608
R1_3d503d0e_Lin,75,R1_placeholder,180,20,200,2225,2225,13,13,11557.104520094483,4291.2800017593,55.6421068657571,77.63284220416413,3.5428520890135258,3.8945173057222218,4.0,0.7874796435080675,42060.78690179999,18330.220859162015,23730.566042637976
R1_3d503d0e_Lin,76,R1_placeholder,180,20,200,2513,2513,26,26,10940.776973006306,9487.158577373317,55.340959534120216,76.45144833089549,7.490356644300535,4.257932873165342,4.0,0.901142272231096,45985.675030185696,20074.821825735446,25910.85320445025
R1_3d503d0e_Lin,77,R1_placeholder,180,20,200,2543,2543,27,27,11826.923682879376,11459.50045193143,53.69727852915232,79.51230306874287,9.31601952355489,4.59719832364525,4.0,0.9674048556820819,49649.7418953687,21029.25577368858,28620.486121680122
R1_3d503d0e_Lin,78,R1_placeholder,180,20,200,2504,2504,21,21,11129.975868481448,13138.419368986655,58.389052693579856,78.17445729771508,9.64672281802277,4.59237770564714,4.0,0.974105705409402,49597.679220989114,20225.6223590039,29372.056861985213
R1_3d503d0e_Lin,79,R1_placeholder,180,20,200,2494,2494,21,21,11163.373749022761,9414.198563146982,55.908673928817976,78.94047158243383,7.152758414880362,4.554161706031134,5.0,1.01760633108707,49184.94642513624,21363.237454269954,27821.708970866282
R1_3d503d0e_Lin,80,R1_placeholder,180,20,200,2499,2499,21,21,12346.372573964665,9030.96425825128,55.327782061939956,80.27333349702232,7.4704926908837495,4.845438519544424,4.0,0.9477170677967771,52330.736011079774,20943.564729677077,31387.171281402698
R1_3d503d0e_Lin,81,R1_placeholder,180,20,200,2555,2555,21,21,12362.380068278006,13201.774266527473,53.94987971510871,79.23152201825503,10.126858323142834,4.6026348113899225,4.0,0.9852148918356831,49708.45596301116,21109.285884238052,28599.17007877311
R1_3d503d0e_Lin,82,R1_placeholder,180,20,200,2428,2428,22,22,10807.590723711075,8693.764758025673,55.32013036756465,78.63143475134295,6.721844425062348,4.353115468507986,4.0,0.8922887608748321,47013.64705988625,20069.24449424309,26944.402565643162
R1_3d503d0e_Lin,83,R1_placeholder,180,20,200,2592,2592,48,48,12003.854263639709,17863.460814588852,54.01561942579842,77.48006958036278,14.535361098765994,4.514528168982134,4.0,1.0726342770635564,48756.90422500705,21341.05450741938,27415.84971758767
R1_3d503d0e_Lin,84,R1_placeholder,180,20,200,2444,2444,19,19,11541.869345666457,6950.440121350548,55.6774311976292,77.7025959424673,5.920574886701304,4.438162837155336,4.0,0.881922488830312,47932.15864127764,19545.799698030634,28386.358943247003
R1_3d503d0e_Lin,85,R1_placeholder,180,20,200,2400,2400,18,18,11731.476952489395,7822.733964357145,54.89555023534383,78.17527210830796,6.26475764526909,4.301948955887932,4.0,0.8784007231553723,46461.04872358966,20152.103774423158,26308.9449491665
R1_3d503d0e_Lin,86,R1_placeholder,180,20,200,2390,2390,37,37,11553.31375289658,10645.393751085752,55.521374343495545,78.71410457423538,9.742431416409714,4.425790426130286,4.0,0.9628296215849168,47798.53660220708,19769.4346450202,28029.101957186882
R1_3d503d0e_Lin,87,R1_placeholder,180,20,200,2600,2600,65,65,11122.84926536828,16728.797081624685,54.79932325811281,78.53843509827996,13.672273710095272,4.719688803800977,4.0,1.0705523980918341,50972.639081050555,21525.42445434956,29447.214626700996
R1_3d503d0e_Lin,88,R1_placeholder,180,20,200,2453,2453,14,14,12016.729767276955,9502.678274263799,55.37193860651599,78.20287819808243,7.147581830564571,4.354450832050881,4.0,0.9015185343618827,47028.068986149505,20391.03067857024,26637.038307579263
R1_3d503d0e_Lin,89,R1_placeholder,180,20,200,2405,2405,19,19,10759.628514306121,11187.757833417147,55.41389061680284,78.5406621809566,8.273452879801166,4.34248580899673,4.0,0.9246871407154776,46898.846737164684,20644.224895532796,26254.621841631888
R1_3d503d0e_Lin,90,R1_placeholder,180,20,200,2584,2584,19,19,10709.929474648514,12282.933391036044,55.360670482855525,79.18695719073263,9.220359405369367,4.824377124214686,4.0,0.9835293000522328,52103.272941518604,20758.426525067363,31344.84641645124
R1_3d503d0e_Lin,91,R1_placeholder,180,20,200,2391,2391,16,16,10817.310502359103,5561.605797086594,55.860315213451614,78.12762778577401,4.655573301333078,4.3704851469908155,4.0,0.8494010967878312,47201.23958750081,20169.203654880024,27032.035932620784
R1_3d503d0e_Lin,92,R1_placeholder,180,20,200,2515,2515,95,95,11930.80724680831,18299.10137323615,55.14599584181903,78.03831622435567,16.822243263987847,4.5075861606746885,4.0,1.1210835342251433,48681.930535286636,20326.98650940371,28354.944025882927
R1_3d503d0e_Lin,93,R1_placeholder,180,20,200,2614,2614,17,17,11702.838906300743,28350.807365517354,53.90847260622955,79.00330128137291,20.24604833169368,4.60882660712295,4.0,1.2025500213918434,49775.32735692785,21132.90215648274,28642.425200445112
R1_3d503d0e_Lin,94,R1_placeholder,180,20,200,2390,2390,17,17,11154.685995259239,8002.909422714466,54.40613394578859,78.59090261592976,6.20123725684603,4.096418424399028,4.0,0.8605971294557657,44241.318983509496,19912.31896725361,24329.000016255886
R1_3d503d0e_Lin,95,R1_placeholder,180,20,200,2433,2433,34,34,11114.366677961172,6537.890727709966,55.626336191544915,79.16857297816479,5.326343540307485,4.402749030836634,4.0,0.8663558554735197,47549.68953303565,20146.082624425704,27403.606908609945
R1_3d503d0e_Lin,96,R1_placeholder,180,20,200,2391,2391,59,59,11367.05837207896,7189.724872507896,55.40730440368307,79.3123567844143,7.726128153260097,4.493323488174247,4.0,0.9250257680523705,48527.893672281876,19901.324184153083,28626.569488128793
R1_3d503d0e_Lin,97,R1_placeholder,180,20,200,2429,2429,16,16,10796.712878228302,5599.701764587423,54.95190761241322,78.55561408463514,4.310686918645279,4.402047818323853,4.0,0.8445356880083071,47542.11643789761,19724.12087604872,27817.99556184889
R1_3d503d0e_Lin,98,R1_placeholder,180,20,200,2648,2648,24,24,10406.404434261813,15791.809437994265,55.08437950022903,78.39936622355941,12.101243492143276,4.849423849455065,4.0,1.0472662685023324,52373.777574114705,21901.786906684283,30471.990667430422
R1_3d503d0e_Lin,99,R1_placeholder,180,20,200,2563,2563,10,10,11680.545582448014,18553.471482676974,54.342466750623785,79.13471123514854,13.35620513656399,4.818138239413939,4.0,1.071655454936629,52035.892985670536,21780.629740394797,30255.26324527574
R1_3d503d0e_Lin,100,R1_placeholder,180,20,200,2300,2300,44,44,11430.819007527705,6408.488827866419,56.23089693400601,80.17650129191065,7.539454201298027,4.346832192021455,4.0,0.9093063082466741,46945.78767383171,18564.17909441481,28381.608579416905
R2_34b04524_Lin,1,R2_placeholder,180,20,200,2430,2430,16,16,11296.805285466584,3272.9457600501023,54.317502632271676,78.18261551399833,2.930843882237052,5.281289138811847,4.0,0.8853069285814561,57037.922699167946,22941.123706261424,34096.79899290652
R2_34b04524_Lin,2,R2_placeholder,180,20,200,2552,2552,12,12,11368.41399644166,4628.784317454114,55.702135317074806,78.12331795823333,3.6680199045822204,5.841064224983549,5.0,1.045885564525446,63083.49362982233,22743.556235099444,40339.93739472289
R2_34b04524_Lin,3,R2_placeholder,180,20,200,2532,2532,18,18,11425.325702820888,4335.454835999759,55.741735974855935,78.23303378772904,3.8414411254100225,5.744597131678031,5.0,1.041884366078743,62041.64902212273,23189.54204996623,38852.1069721565
R2_34b04524_Lin,4,R2_placeholder,180,20,200,2468,2468,21,21,11231.982331282969,3979.5231923306183,53.547913209001,78.5693465771775,3.527900295818473,5.5098296597577265,4.0,0.9163842362624426,59506.16032538345,23197.288977867545,36308.8713475159
R2_34b04524_Lin,5,R2_placeholder,180,20,200,2360,2360,29,29,11252.859717284831,3343.6637303606594,54.91102341264387,78.31794228151114,3.3451663478769147,5.336665220433193,4.0,0.8986153536605893,57635.98438067848,22115.70302068122,35520.28135999726
R2_34b04524_Lin,6,R2_placeholder,180,20,200,2579,2579,17,17,11174.267821250207,4706.287518435974,55.92226083437662,80.00621780748942,4.394159769228312,6.013201259214122,4.0,0.9752166672205936,64942.573599512514,23985.683333374793,40956.89026613772
R2_34b04524_Lin,7,R2_placeholder,180,20,200,2483,2483,17,17,10903.333455589876,4287.633812757517,54.01861810895536,79.51828930487802,3.8219290036910536,5.70219706313549,4.0,0.9380742437013618,61583.728281863296,23128.76356342915,38454.964718434145
R2_34b04524_Lin,8,R2_placeholder,180,20,200,2433,2433,26,26,12073.921030541014,3844.827117473149,57.31739249493767,80.26667476218269,4.202297846972764,5.765144405767639,4.0,0.951260792039399,62263.5595822905,22465.410052057414,39798.14953023309
R2_34b04524_Lin,9,R2_placeholder,180,20,200,2525,2525,13,13,11707.987360017727,4078.8183575865596,54.653722445942165,80.180596971894,3.4558476011494745,5.9282764414087,5.0,1.0483159924801848,64025.38556721396,23863.69385723825,40161.69170997571
R2_34b04524_Lin,10,R2_placeholder,180,20,200,2648,2648,27,27,11168.302450757361,5451.945247280555,55.8333775756314,78.43507053618139,4.9732073018647736,6.030329994336151,4.0,0.9889951274439944,65127.563938830426,24551.41168964302,40576.152249187406
R2_34b04524_Lin,11,R2_placeholder,180,20,200,2371,2371,15,15,11927.246506653775,3301.429863402137,56.24222716979402,78.59627117468868,2.7481471702848483,5.190329873363129,5.0,0.9741152578037255,56055.56263232179,21761.384773884114,34294.17785843767
R2_34b04524_Lin,12,R2_placeholder,180,20,200,2538,2538,11,11,11051.11220192721,4714.038961107664,55.56431259081668,79.6828135456182,3.6641043865849143,5.952670124658616,4.0,0.9547301325423662,64288.837346313056,23770.788709351007,40518.04863696205
R2_34b04524_Lin,13,R2_placeholder,180,20,200,2430,2430,20,20,11893.828771235201,3285.9405214284575,53.479923350587185,77.00525211690645,3.0702101480471153,5.247309451170855,4.0,0.8855749735518209,56670.94207264524,22332.874908895552,34338.067163749685
R2_34b04524_Lin,14,R2_placeholder,180,20,200,2497,2497,24,24,10750.095418869347,4598.892957855395,55.790715941070005,78.80197629830941,4.185720719848207,5.764219798504701,4.0,0.9508315993056949,62253.57382385078,22772.149861870246,39481.42396198053
R2_34b04524_Lin,15,R2_placeholder,180,20,200,2509,2509,16,16,11399.361563228442,4194.115701528447,55.97017182979413,76.8711490962644,3.966456999980782,5.426334283666901,4.0,0.9191022498357975,58604.410263602535,23553.106075056392,35051.30418854614
R2_34b04524_Lin,16,R2_placeholder,180,20,200,2445,2445,17,17,11242.624557513223,3239.924040099104,55.838024258275865,77.46946860334684,2.717447489153029,5.480557126794054,4.0,0.8966755877682321,59190.01696937578,22757.580556551053,36432.436412824725
R2_34b04524_Lin,17,R2_placeholder,180,20,200,2590,2590,20,20,10275.532041729011,5279.236597933147,54.746910815885016,76.83290958268293,4.343717470394769,5.718706286505481,5.0,1.0505761630003265,61762.0278942592,23033.454293419898,38728.5736008393
R2_34b04524_Lin,18,R2_placeholder,180,20,200,2513,2513,29,29,12412.239491589162,3687.9649090401617,55.78498526976599,77.20557902096236,3.6269983351496022,5.439894711450974,4.0,0.9129129698121409,58750.86288367052,22616.496390963905,36134.36649270661
R2_34b04524_Lin,19,R2_placeholder,180,20,200,2538,2538,16,16,11334.716689812789,4399.6347412515515,55.123009306085194,76.9133446897251,4.020611451149892,5.45420277006957,4.0,0.9224921812730634,58905.38991675136,22476.32523867843,36429.06467807293
R2_34b04524_Lin,20,R2_placeholder,180,20,200,2413,2413,12,12,12244.718578823893,3865.6408710973196,56.337031921371555,77.85456584463071,3.5144281839856495,5.414985667934541,4.0,0.9085080288058843,58481.84521369304,22254.829392939428,36227.015820753615
R2_34b04524_Lin,21,R2_placeholder,180,20,200,2497,2497,22,22,11284.336005007868,3850.689126711021,55.487552870522244,80.15398930704158,3.188185163939742,5.919833996794963,4.0,0.9419049732565915,63934.2071653856,22903.70952631955,41030.497639066045
R2_34b04524_Lin,22,R2_placeholder,180,20,200,2397,2397,38,38,11656.38334243747,3605.7489055188744,56.79401444298934,76.09880119644568,3.8769863810890395,4.929178925053654,4.0,0.8774125935990575,53235.13239057947,22227.11707676272,31008.01531381675
R2_34b04524_Lin,23,R2_placeholder,180,20,200,2794,2794,16,16,11419.364676180452,7895.927340287953,54.54318867342355,79.66320057087803,5.950668143074244,6.644905454388454,5.0,1.1591067537026674,71764.9789073953,25450.206876096257,46314.77203129904
R2_34b04524_Lin,24,R2_placeholder,180,20,200,2449,2449,12,12,11320.34085124559,3708.532846262545,55.58524035089645,77.68889057229246,3.5892955070620776,5.383168889834538,4.0,0.9075669863380933,58138.224010213016,22312.821990815166,35825.40201939785
R2_34b04524_Lin,25,R2_placeholder,180,20,200,2344,2344,16,16,10712.91941256545,3248.0576766636177,56.46418263908197,79.69665846174993,3.182788949363207,5.336623296862028,5.0,0.9951324840924596,57635.5316061099,22956.34245637551,34679.18914973439
R2_34b04524_Lin,26,R2_placeholder,180,20,200,2445,2445,23,23,11568.368219013699,3826.109241541678,55.7105164874693,78.72766880504277,3.761952504842484,5.795531450173633,4.0,0.944255783974801,62591.73966187524,22488.820371540845,40102.919290334394
R2_34b04524_Lin,27,R2_placeholder,180,20,200,2603,2603,13,13,11788.78374110722,5775.474736356301,54.02951164016592,79.75526461134041,4.703958273287696,6.007027100818456,4.0,0.9813612739216414,64875.89268883932,24030.980929811398,40844.91175902792
R2_34b04524_Lin,28,R2_placeholder,180,20,200,2515,2515,31,31,12591.904948976737,5125.267703042332,55.56407434368098,77.75835969320762,5.969355324716924,5.472870412070497,5.0,1.0657443899238597,59107.000450361375,23485.449992045993,35621.55045831538
R2_34b04524_Lin,29,R2_placeholder,180,20,200,2447,2447,17,17,10975.522822336468,4622.459851808067,54.93968923560172,77.94129682552314,4.057205551267852,5.421824288854276,4.0,0.9206860620640818,58555.70231962617,22762.02562892204,35793.67669070413
R2_34b04524_Lin,30,R2_placeholder,180,20,200,2430,2430,12,12,11192.413057604743,3710.1457824335007,53.85067932066271,76.65702247429687,3.016117172979292,5.1386661647389404,4.0,0.875724375457243,55497.59457918056,22074.885978924285,33422.70860025627
R2_34b04524_Lin,31,R2_placeholder,180,20,200,2432,2432,11,11,11637.129880920698,3262.2802329526958,56.155564428825585,77.31324545652144,2.954156964143085,5.3164805977047624,5.0,0.9886218113337328,57417.99045521143,23001.40972164768,34416.58073356375
R2_34b04524_Lin,32,R2_placeholder,180,20,200,2574,2574,16,16,11509.700956766532,5051.395537184209,54.042003816681294,78.13314590971302,5.597646277996589,5.651163361081931,6.0,1.1720426319864816,61032.56429968486,23625.500995526323,37407.06330415854
R2_34b04524_Lin,33,R2_placeholder,180,20,200,2466,2466,9,9,11385.144516434812,3954.6624070946823,55.091245966537876,79.20295471426924,3.0979234295052605,5.638024562995011,5.0,1.0174260385289995,60890.66528034612,22630.716924923443,38259.948355422675
R2_34b04524_Lin,34,R2_placeholder,180,20,200,2294,2294,12,12,11211.029011678442,3368.8193000258384,55.36730399871339,78.04865408854627,2.7545121325788027,5.001531306402227,4.0,0.8591477644960097,54016.53810914405,21127.739812814427,32888.79829632962
R2_34b04524_Lin,35,R2_placeholder,180,20,200,2465,2465,11,11,11533.262729233456,3088.086650218023,56.712041469005314,79.12997238746155,2.5765747580116427,5.639888404811933,4.0,0.9064033886280614,60910.79477196888,22379.29030824179,38531.50446372709
R2_34b04524_Lin,36,R2_placeholder,180,20,200,2438,2438,32,32,11415.670724553313,3916.7185037227714,55.536859035144204,80.85170368359456,4.252635687042196,5.81124823676423,4.0,0.956027766520614,62761.48095705369,22972.237300189998,39789.24365686369
R2_34b04524_Lin,37,R2_placeholder,180,20,200,2438,2438,20,20,11580.029616503902,3638.9799388713045,55.777235077790465,79.71965932120574,3.521842409631025,5.636394651680967,5.0,1.026379623769428,60873.06223815444,23590.967809900205,37282.09442825423
R2_34b04524_Lin,38,R2_placeholder,180,20,200,2440,2440,28,28,11301.027002002038,4400.595368689051,56.08381413628963,78.2065271693087,4.325791057779939,5.4736902240937395,4.0,0.9305907405942121,59115.85442021239,23076.90647260545,36038.94794760694
R2_34b04524_Lin,39,R2_placeholder,180,20,200,2562,2562,21,21,11524.386841260006,4262.8019809147345,56.36816527713873,76.14092734918816,3.7325426845728606,5.5098204312256955,4.0,0.920768692024617,59506.06065723751,23057.915605215734,36448.14505202178
R2_34b04524_Lin,40,R2_placeholder,180,20,200,2434,2434,17,17,11173.533265402226,3445.9061985580242,54.785373995662425,77.84666698255324,3.1469826239787513,5.456676394115604,4.0,0.9039694534716501,58932.10505644852,22063.756090964365,36868.348965484154
R2_34b04524_Lin,41,R2_placeholder,180,20,200,2513,2513,17,17,11688.149044168857,3770.2333669051836,55.3591374276246,79.7540907857366,3.361486146835362,5.860731357199564,4.0,0.94089035457958,63295.898657755286,23627.836575666937,39668.06208208835
R2_34b04524_Lin,42,R2_placeholder,180,20,200,2572,2572,15,15,10260.61817539373,5313.400852873934,56.57171176624539,77.22753119490862,4.134186914319747,5.8202036516888995,4.0,0.954206011727678,62858.19943824012,22734.941064242856,40123.25837399726
R2_34b04524_Lin,43,R2_placeholder,180,20,200,2451,2451,16,16,10871.572951487524,4542.313405338987,55.88757483105223,79.49684244089997,3.8189989882918236,5.655397660181492,4.0,0.9342675054207729,61078.29472996012,22510.65704047092,38567.6376894892
R2_34b04524_Lin,44,R2_placeholder,180,20,200,2559,2559,19,19,11082.311070908449,3526.6776270523565,54.70543098390926,77.8452659837325,3.2833615533010416,5.610762718212171,5.0,1.0192187650277105,60596.23735669145,23220.966164397512,37375.271192293934
R2_34b04524_Lin,45,R2_placeholder,180,20,200,2421,2421,26,26,10176.005995913454,4046.5629697400263,55.526198976594735,78.34411683559168,4.048211402477341,5.286974824295111,4.0,0.9097053731395519,57099.3281023872,23010.115368515224,34089.21273387197
R2_34b04524_Lin,46,R2_placeholder,180,20,200,2374,2374,19,19,11325.370649993341,3924.89514923314,54.852059807039154,78.13156209226756,3.69958957345912,5.369538808452573,4.0,0.9088400241074727,57991.01913128779,21233.90984136678,36757.109289921005
R2_34b04524_Lin,47,R2_placeholder,180,20,200,2378,2378,13,13,11953.064966117336,3577.6528411517475,54.88410054864779,78.08340000574638,2.8725506975991824,5.221408639087658,4.0,0.8792673489327094,56391.2133021467,21832.675112793688,34558.538189353014
R2_34b04524_Lin,48,R2_placeholder,180,20,200,2444,2444,12,12,11813.895404804254,3320.8589964536327,56.16833314066242,78.07295050000283,2.836094207365742,5.352454509599608,4.0,0.8889698080686631,57806.50870367576,22629.69979969156,35176.8089039842
R2_34b04524_Lin,49,R2_placeholder,180,20,200,2510,2510,24,24,10379.879049825597,4318.32961256388,55.46669502121561,79.68345370866822,3.7366175877376957,5.860417653947087,4.0,0.9489037891958604,63292.51066262854,24312.638888363203,38979.87177426534
